,price,beds,baths,area,lat,lon,yearBuilt,homeType,neighborhood,coords,line,station,stationDistance,Andersonville,Archer Heights,Armour Square,Ashburn,Auburn Gresham,Austin,Avalon Park,Avondale,Belmont Cragin,Beverly,Boystown,Bridgeport,Brighton Park,Bucktown,Burnside,Calumet Heights,Chatham,Chicago Lawn,Chinatown,Clearing,Douglas,Dunning,East Village,Edgewater,Edison Park,Englewood,Fuller Park,Gage Park,Galewood,Garfield Park,Garfield Ridge,Gold Coast,Grand Boulevard,Grand Crossing,Greektown,Hermosa,Humboldt Park,Hyde Park,Irving Park,Jefferson Park,Kenwood,Lake View,Lincoln Park,Lincoln Square,"Little Italy, UIC",Little Village,Logan Square,Loop,Lower West Side,Magnificent Mile,Mckinley Park,Montclare,Morgan Park,Mount Greenwood,Near South Side,New City,North Center,North Lawndale,North Park,Norwood Park,O'Hare,Oakland,Old Town,Portage Park,Printers Row,Pullman,River North,Rogers Park,Roseland,Rush & Division,"Sauganash,Forest Glen",Sheffield & DePaul,South Shore,Streeterville,Ukrainian Village,United Center,Uptown,Washington Heights,Washington Park,West Elsdon,West Lawn,West Loop,West Pullman,West Ridge,West Town,Wicker Park,Woodlawn,Wrigleyville,CONDO,MULTI_FAMILY,SINGLE_FAMILY,TOWNHOUSE
8602,499900.0,4.0,2.0,2000.0,41.915769,-87.715921,1995,SINGLE_FAMILY,Logan Square,POINT (-87.7085413860205 41.92972804131357),Blue Line,Logan Square,1.3438195342215453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8603,325000.0,4.0,2.0,2000.0,41.906091,-87.718285,1905,SINGLE_FAMILY,Humboldt Park,POINT (-87.71652283291752 41.88490437881123),Green Line (Lake),Conservatory,1.5530774949883046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8605,300000.0,4.0,3.0,1200.0,41.915221,-87.713905,1889,SINGLE_FAMILY,Logan Square,POINT (-87.7085413860205 41.92972804131357),Blue Line,Logan Square,1.2777204531658148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8608,450000.0,4.0,4.0,1818.0,41.905757,-87.714048,1900,SINGLE_FAMILY,Humboldt Park,POINT (-87.71652283291752 41.88490437881123),Green Line (Lake),Conservatory,1.5667693130472329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8610,149000.0,2.0,2.0,1100.0,41.915564,-87.724922,1929,CONDO,Hermosa,POINT (-87.7085413860205 41.92972804131357),Blue Line,Logan Square,1.8219624283141695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8611,149000.0,4.0,3.0,494.0,41.905701,-87.7245,1889,SINGLE_FAMILY,Humboldt Park,POINT (-87.72540376831816 41.88541197876197),Green Line (Lake),Pulaski,1.4468723980865141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8612,569000.0,5.0,3.0,1015.0,41.910826,-87.705968,1890,SINGLE_FAMILY,Humboldt Park,POINT (-87.69688979878789 41.92193917056461),Blue Line (O'Hare),California,1.2350022026528744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8613,285000.0,3.0,2.0,1200.0,41.903567,-87.719138,1885,SINGLE_FAMILY,Humboldt Park,POINT (-87.71652283291752 41.88490437881123),Green Line (Lake),Conservatory,1.4228627959822329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8620,449900.0,3.0,3.0,1200.0,41.912566,-87.707414,1998,TOWNHOUSE,Humboldt Park,POINT (-87.69688979878789 41.92193917056461),Blue Line (O'Hare),California,1.1894439357739086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8622,217500.0,2.0,2.0,1000.0,41.902609,-87.707159,1925,CONDO,Humboldt Park,POINT (-87.70615542049478 41.8843210952809),Green Line (Lake),Kedzie,1.3139103843596642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8624,318000.0,5.0,3.0,1788.0,41.919152,-87.735346,1921,SINGLE_FAMILY,Hermosa,POINT (-87.7085413860205 41.92972804131357),Blue Line,Logan Square,2.111600548609565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8625,84500.0,5.0,2.0,1750.0,41.903429,-87.721802,1884,SINGLE_FAMILY,Humboldt Park,POINT (-87.72540376831816 41.88541197876197),Green Line (Lake),Pulaski,1.4291741184101248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8627,429999.0,3.0,3.0,819.0,41.911954,-87.732853,1894,SINGLE_FAMILY,Humboldt Park,POINT (-87.72540376831816 41.88541197876197),Green Line (Lake),Pulaski,2.215860507568244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8628,275000.0,3.0,3.0,1633.0,41.906871,-87.731674,2005,SINGLE_FAMILY,Humboldt Park,POINT (-87.72540376831816 41.88541197876197),Green Line (Lake),Pulaski,1.8042947529895237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8635,499900.0,5.0,3.0,1350.0,41.913253,-87.708982,1881,SINGLE_FAMILY,Humboldt Park,POINT (-87.69688979878789 41.92193917056461),Blue Line (O'Hare),California,1.2228555231831986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8637,469900.0,5.0,2.0,1500.0,41.912366,-87.719418,1891,SINGLE_FAMILY,Humboldt Park,POINT (-87.7085413860205 41.92972804131357),Blue Line,Logan Square,1.7589797026451648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8641,435000.0,2.0,3.0,1850.0,41.915809,-87.704878,2018,CONDO,Logan Square,POINT (-87.69688979878789 41.92193917056461),Blue Line (O'Hare),California,0.8348673417593259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8645,399000.0,4.0,3.0,1330.0,41.912964,-87.70493,1887,SINGLE_FAMILY,Humboldt Park,POINT (-87.69688979878789 41.92193917056461),Blue Line (O'Hare),California,1.0339188180774685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8646,419000.0,3.0,2.0,1523.0,41.917162,-87.704388,2019,CONDO,Logan Square,POINT (-87.69688979878789 41.92193917056461),Blue Line (O'Hare),California,0.7162205891660245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8652,279900.0,5.0,2.0,982.0,41.920326,-87.713977,1889,SINGLE_FAMILY,Logan Square,POINT (-87.7085413860205 41.92972804131357),Blue Line,Logan Square,0.9290791845733002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8653,559900.0,6.0,3.0,1000.0,41.918447,-87.717892,1906,MULTI_FAMILY,Logan Square,POINT (-87.7085413860205 41.92972804131357),Blue Line,Logan Square,1.2605754644502953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8656,325000.0,4.0,3.0,1346.0,41.905309,-87.721163,1900,SINGLE_FAMILY,Humboldt Park,POINT (-87.72540376831816 41.88541197876197),Green Line (Lake),Pulaski,1.5918649839106056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8657,425000.0,2.0,3.0,1575.0,41.915809,-87.704878,2018,CONDO,Logan Square,POINT (-87.69688979878789 41.92193917056461),Blue Line (O'Hare),California,0.8348673417593259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8668,520000.0,4.0,3.0,1800.0,41.919101,-87.693341,1875,MULTI_FAMILY,Logan Square,POINT (-87.69688979878789 41.92193917056461),Blue Line (O'Hare),California,0.3788085970716811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8672,244000.0,1.0,1.0,850.0,41.91595,-87.695556,2004,CONDO,Logan Square,POINT (-87.69688979878789 41.92193917056461),Blue Line (O'Hare),California,0.48210883558944206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8673,495000.0,2.0,2.0,1450.0,41.912351,-87.684341,2005,CONDO,Wicker Park,POINT (-87.6873643813982 41.91615742819355),Blue Line (O'Hare),Western,0.41856746862697813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8674,512000.0,3.0,2.0,1600.0,41.903149,-87.680521,2005,CONDO,Wicker Park,POINT (-87.67743665449984 41.9097437915267),Blue Line,Damen,0.6141761313214844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8675,515000.0,3.0,3.0,1800.0,41.917909,-87.681532,2007,CONDO,Bucktown,POINT (-87.6873643813982 41.91615742819355),Blue Line (O'Hare),Western,0.42153064890974257,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8679,1675000.0,5.0,5.0,5600.0,41.90258,-87.698661,1895,SINGLE_FAMILY,Humboldt Park,POINT (-87.6873643813982 41.91615742819355),Blue Line (O'Hare),Western,1.519516831196272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8680,1049888.0,5.0,5.0,4200.0,41.907388,-87.689253,2019,SINGLE_FAMILY,Wicker Park,POINT (-87.6873643813982 41.91615742819355),Blue Line (O'Hare),Western,0.702605741398049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8682,1289000.0,2.0,2.0,1569.0,41.910581,-87.691695,2010,CONDO,Wicker Park,POINT (-87.6873643813982 41.91615742819355),Blue Line (O'Hare),Western,0.6081233953692206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8685,359900.0,2.0,2.0,1300.0,41.906974,-87.68872,2002,CONDO,Wicker Park,POINT (-87.6873643813982 41.91615742819355),Blue Line (O'Hare),Western,0.7036999082401093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8686,350000.0,2.0,1.0,1000.0,41.91324,-87.685601,1917,CONDO,Wicker Park,POINT (-87.6873643813982 41.91615742819355),Blue Line (O'Hare),Western,0.2922552770671063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8702,1350000.0,4.0,4.0,3200.0,41.916717,-87.682193,2016,SINGLE_FAMILY,Bucktown,POINT (-87.6873643813982 41.91615742819355),Blue Line (O'Hare),Western,0.3051949608974821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8703,1500000.0,5.0,4.0,5209.0,41.905018,-87.67456,1890,SINGLE_FAMILY,Wicker Park,POINT (-87.67743665449984 41.9097437915267),Blue Line,Damen,0.47447146076563174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8704,715000.0,3.0,2.0,1629.0,41.921244,-87.671483,2019,CONDO,Bucktown,POINT (-87.67743665449984 41.9097437915267),Blue Line,Damen,1.1005848445627273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8705,549900.0,2.0,2.0,1300.0,41.913951,-87.675702,1910,CONDO,Wicker Park,POINT (-87.67743665449984 41.9097437915267),Blue Line,Damen,0.37978963211715444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8706,1290000.0,3.0,2.0,2200.0,41.910784,-87.671165,2015,CONDO,Wicker Park,POINT (-87.67743665449984 41.9097437915267),Blue Line,Damen,0.3951138390741339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8711,839000.0,4.0,4.0,3400.0,41.914003,-87.694975,2000,SINGLE_FAMILY,Logan Square,POINT (-87.6873643813982 41.91615742819355),Blue Line (O'Hare),Western,0.5410214855712258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8712,775000.0,3.0,3.0,2600.0,41.906486,-87.673888,1987,TOWNHOUSE,Wicker Park,POINT (-87.67743665449984 41.9097437915267),Blue Line,Damen,0.40779758084711715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8713,750000.0,3.0,4.0,2550.0,41.913392,-87.683383,2016,TOWNHOUSE,Wicker Park,POINT (-87.6873643813982 41.91615742819355),Blue Line (O'Hare),Western,0.396104255326413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8714,1000000.0,6.0,3.0,3480.0,41.9025,-87.6805,1915,MULTI_FAMILY,Ukrainian Village,POINT (-87.67743665449984 41.9097437915267),Blue Line,Damen,0.6578867419127863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8715,589000.0,2.0,2.0,1600.0,41.913899,-87.678699,1995,TOWNHOUSE,Wicker Park,POINT (-87.67743665449984 41.9097437915267),Blue Line,Damen,0.3518531100795541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8720,415000.0,2.0,2.0,1392.0,41.910992,-87.686855,2000,CONDO,Wicker Park,POINT (-87.6873643813982 41.91615742819355),Blue Line (O'Hare),Western,0.38276080286012026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8721,1149000.0,4.0,4.0,3700.0,41.912782,-87.679673,1900,SINGLE_FAMILY,Wicker Park,POINT (-87.67743665449984 41.9097437915267),Blue Line,Damen,0.32497358061518783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8723,494900.0,2.0,2.0,1459.0,41.903032,-87.671898,2001,CONDO,East Village,POINT (-87.66649606690224 41.90335508455351),Blue Line,Division,0.30081732659553834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8724,550000.0,5.0,3.0,2355.0,41.918067,-87.685257,1880,SINGLE_FAMILY,Bucktown,POINT (-87.6873643813982 41.91615742819355),Blue Line (O'Hare),Western,0.24042174154443302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
